"sep=;"
Start Time;Stop Time;Frame Error Time;ISDN Port Probe;NID_ENGINE;NID_OPERATIONAL;Calling Number;Called Number;Last NID_C;Last NID_BG;M Level;M_MODE;Direction;Frame Error;Frame Error Retransmission Count
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:51:26.209;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2026;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:45:32.320;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1403;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:45:31.283;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1403;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:45:31.223;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1403;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:45:00.912;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2068;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:45:00.887;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2068;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:45:00.802;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2068;Level 2;Full Supervision;Track to train;Retransmitted Frames;3
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:44:51.868;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1401;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:44:51.826;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1401;Level 1;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:44:51.512;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1401;Level 1;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:44:50.721;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1401;Level 2;Full Supervision;Train to track;Lost Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:43:56.550;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2074;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:43:37.740;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2076;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:43:37.663;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2076;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:43:28.458;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:43:27.540;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1049;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:43:23.834;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2076;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:41:45.540;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1035;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:41:39.072;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1035;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:40:39.521;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1027;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:40:39.274;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1027;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:38:39.603;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1005;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:37:39.108;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;557;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:37:28.364;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;555;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:37:27.480;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;555;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:36:43.977;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2538;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:36:23.424;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2542;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:35:57.592;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;537;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:35:56.589;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;537;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:34:56.673;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;525;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:34:55.593;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;525;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:34:55.542;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;525;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:33:41.609;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;2;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:33:36.569;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;509;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:33:25.502;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;4;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:33:24.686;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;4;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:32:59.271;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;505;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:32:58.225;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;505;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:32:58.174;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;505;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:32:00.196;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;69;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:30:55.639;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;59;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:30:06.730;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;53;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:29:50.112;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;51;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:28:42.638;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;28;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:28:41.703;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;28;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:28:41.644;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;28;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:28:21.202;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;33;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:28:21.168;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;33;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:28:16.230;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;31;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:28:15.345;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;31;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:28:14.274;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;31;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:27:59.620;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;29;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:27:58.541;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;29;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:27:58.192;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;29;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:27:55.379;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;32;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:27:54.486;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;34;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:26:59.568;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;21;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:26:59.449;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;21;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:24:34.006;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2545;Level 2;Full Supervision;Track to train;Retransmitted Frames;4
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:24:32.510;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2545;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:24:32.484;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2545;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:24:21.944;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;54;Level 2;Full Supervision;Track to train;Retransmitted Frames;4
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:24:20.431;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;54;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:24:20.405;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;54;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:23:19.282;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2529;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:23:18.245;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2529;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:23:18.185;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2529;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:22:39.536;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2525;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:02.449;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2505;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:02.389;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2505;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:02.321;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2505;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:01.675;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2505;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:01.599;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2503;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:00.545;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2503;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:21:00.468;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2503;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:20:42.083;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;72;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:20:23.510;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;72;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:20:21.640;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;72;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:19:38.699;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2063;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:19:37.721;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2063;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:18:59.335;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2055;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:18:58.264;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2055;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:18:58.204;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2055;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:18:42.700;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;506;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:18:41.748;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;506;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:18:41.705;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;506;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:18:02.130;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;510;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:17.539;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:17.199;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:17.114;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:17.021;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:16.944;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:17:16.485;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2037;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:16:22.544;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;520;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:15:39.644;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2015;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:15:39.084;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2015;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:15:38.565;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2015;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:15:38.225;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2015;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:15:19.559;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2015;Level 2;Full Supervision;Train to track;Lost Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:14:40.255;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2009;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:14:19.889;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;2007;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:13:05.182;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;540;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:13:04.307;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;540;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:12:54.609;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1559;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:12:19.895;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1555;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:11:59.290;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1549;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:11:58.245;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1549;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:11:58.194;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1549;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:11:43.302;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;548;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:10:44.490;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;552;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:10:44.473;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;552;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:10:44.380;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;552;Level 2;Full Supervision;Track to train;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:10:43.445;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;552;Level 2;Full Supervision;Track to train;Retransmitted Frames;2
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:09:01.445;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1519;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:09:00.433;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1519;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 06:01:24.497;2026-05-13 06:46:07.639;2026-05-13 06:08:58.215;E1 probe 18765 - patch panel 1 - port 1;13046;2001;00212799991051;799990099;811;1519;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:08:42.574;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;1002;Level 2;Full Supervision;Train to track;Retransmitted Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:08:41.724;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;1002;Level 2;Full Supervision;Train to track;Lost Frames;1
2026-05-13 05:54:37.315;2026-05-13 07:08:17.364;2026-05-13 06:08:41.673;E1 probe 18765 - patch panel 1 - port 2;13051;1081;00212799991022;799990099;811;1002;Level 2;Full Supervision;Train to track;Wrong CRC Frames;1
